sample_id,t_1_score,t_1_s_sel,t_1_s_cond,t_1_s_agg,t_1_s_nest,t_1_s_oth
train.2222,0,0.0,0.75,1.0,1.0,1.0
train.2223,0,0.4,0.5,1.0,1.0,1.0
train.2224,0,0.4,0.5,0.6666666666666666,1.0,1.0
train.2225,0,0.4,0.5,1.0,1.0,1.0
train.2226,0,0.4,0.5,0.0,1.0,1.0
train.2243,0,1.0,1.0,1.0,1.0,1.0
train.2244,0,1.0,1.0,1.0,1.0,1.0
train.2247,1,1.0,1.0,1.0,1.0,1.0
train.2248,0,0.6666666666666666,1.0,1.0,1.0,0.0
train.2256,1,1.0,1.0,1.0,1.0,1.0
train.2257,0,0.5,1.0,1.0,1.0,1.0
train.2258,0,0.5,1.0,1.0,1.0,1.0
train.2262,1,1.0,1.0,1.0,1.0,1.0
train.2279,0,1.0,0.0,1.0,0.0,1.0
train.2281,0,1.0,0.5,1.0,1.0,1.0
train.2282,0,1.0,0.5,1.0,1.0,1.0
train.2293,0,1.0,1.0,1.0,1.0,1.0
train.2294,0,0.5,1.0,1.0,1.0,1.0
train.2312,0,1.0,0.5,1.0,1.0,1.0
train.2317,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.2328,1,1.0,0.5,1.0,1.0,1.0
train.2334,0,1.0,0.5,1.0,0.0,1.0
train.2335,0,1.0,0.0,1.0,0.0,1.0
train.2348,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2349,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2350,0,0.0,0.5,1.0,1.0,1.0
train.2351,0,0.0,0.5,1.0,1.0,1.0
train.2356,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.2357,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.2358,0,0.3333333333333333,0.4,0.0,0.0,1.0
train.2359,0,0.3333333333333333,0.5,0.0,1.0,1.0
train.2362,0,0.0,0.5,1.0,1.0,1.0
train.2363,0,1.0,0.5,1.0,1.0,1.0
train.2365,0,1.0,0.5,1.0,1.0,1.0
train.2366,1,1.0,1.0,1.0,1.0,1.0
train.2368,1,0.5,0.5,1.0,0.0,1.0
train.2369,0,0.5,0.5,1.0,0.0,1.0
train.2374,1,0.5,0.5,1.0,0.0,1.0
train.2376,1,0.5,0.5,1.0,0.0,1.0
train.2377,1,0.5,0.5,1.0,0.0,1.0
train.2378,0,0.0,0.2,1.0,1.0,1.0
train.2379,0,0.0,0.2,1.0,1.0,1.0
train.2380,0,0.0,0.5,0.0,1.0,0.5
train.2381,0,0.5,0.5,1.0,0.0,0.5
train.2382,0,0.0,0.5,1.0,0.0,0.5
train.2383,0,0.5,0.5,1.0,0.0,0.5
train.2385,0,1.0,0.5,1.0,0.0,1.0
train.2387,0,0.0,0.5,1.0,0.0,1.0
train.2396,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2397,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2398,1,1.0,1.0,1.0,1.0,1.0
train.2402,1,1.0,1.0,1.0,1.0,1.0
train.2403,1,1.0,1.0,1.0,1.0,1.0
train.2405,0,1.0,0.0,1.0,1.0,0.0
train.2417,0,0.8,0.0,0.0,0.0,1.0
train.2418,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2434,0,1.0,0.5,1.0,1.0,1.0
train.2460,0,1.0,0.0,1.0,1.0,0.5
train.2461,0,1.0,0.0,1.0,0.0,1.0
train.2476,0,1.0,1.0,1.0,1.0,0.5
train.2482,0,1.0,1.0,1.0,0.0,1.0
train.2483,0,1.0,1.0,1.0,0.0,1.0
train.2487,1,1.0,1.0,1.0,1.0,1.0
train.2494,0,0.5,1.0,1.0,1.0,1.0
train.2495,0,0.5,1.0,1.0,1.0,1.0
train.2496,0,1.0,1.0,0.0,1.0,0.0
train.2497,1,1.0,1.0,0.0,1.0,0.5
train.2499,0,1.0,0.0,0.0,1.0,0.0
train.2502,0,0.9285714285714286,0.0,0.0,0.0,1.0
train.2503,0,0.9285714285714286,0.0,0.0,1.0,1.0
train.2504,0,0.7333333333333334,0.0,0.0,0.0,1.0
train.2505,0,0.6190476190476191,1.0,0.0,1.0,1.0
train.2506,0,0.7333333333333334,0.0,0.0,0.0,1.0
train.2507,0,0.7333333333333334,1.0,1.0,1.0,1.0
train.2508,0,0.6666666666666666,0.0,0.0,0.0,1.0
train.2509,0,0.6666666666666666,0.0,0.0,0.0,0.5
train.2511,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.2514,0,0.5,0.75,0.0,1.0,1.0
train.2515,0,0.5,0.75,0.0,1.0,1.0
train.2516,0,0.0,0.5,1.0,1.0,1.0
train.2517,0,0.0,0.5,1.0,1.0,1.0
train.2518,0,0.5,0.75,0.0,1.0,1.0
train.2519,0,0.5,0.5,0.0,1.0,1.0
train.2522,0,1.0,0.0,1.0,0.0,1.0
train.2523,0,1.0,0.0,1.0,0.0,1.0
train.2528,0,1.0,0.0,1.0,0.0,1.0
train.2529,0,1.0,0.0,1.0,0.0,1.0
train.2530,0,1.0,0.0,1.0,0.0,1.0
train.2531,0,1.0,0.0,1.0,0.0,1.0
train.2541,1,1.0,1.0,1.0,1.0,1.0
train.2544,0,0.0,0.5,1.0,1.0,1.0
train.2545,0,0.0,0.5,1.0,1.0,1.0
train.2552,0,0.4,1.0,1.0,1.0,1.0
train.2553,0,0.5,1.0,1.0,1.0,1.0
train.2558,0,1.0,0.5,1.0,1.0,1.0
train.2559,0,1.0,0.5,1.0,1.0,1.0
train.2567,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.2570,1,1.0,1.0,1.0,1.0,1.0
train.2576,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.2577,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.2578,0,0.5,1.0,1.0,1.0,1.0
train.2579,0,0.5,0.75,1.0,1.0,1.0
train.2582,0,0.75,1.0,0.0,1.0,1.0
train.2583,0,1.0,0.0,0.0,0.0,0.0
train.2588,0,0.0,0.5,1.0,1.0,1.0
train.2589,0,0.0,0.5,1.0,1.0,1.0
train.2590,0,1.0,0.5,1.0,1.0,1.0
train.2591,0,1.0,0.5,1.0,1.0,1.0
train.2594,0,1.0,0.0,1.0,1.0,1.0
train.2600,0,1.0,0.0,1.0,0.0,0.5
train.2601,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2602,1,1.0,0.0,1.0,1.0,1.0
train.2604,1,1.0,0.5,1.0,0.0,1.0
train.2605,1,1.0,0.5,1.0,0.0,1.0
train.2608,0,1.0,0.5,1.0,1.0,1.0
train.2609,0,1.0,0.5,1.0,1.0,1.0
train.2612,1,1.0,1.0,1.0,1.0,1.0
train.2615,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.2618,0,1.0,0.5,1.0,1.0,1.0
train.2619,0,1.0,0.5,1.0,1.0,1.0
train.2621,1,1.0,1.0,1.0,1.0,1.0
train.2628,0,1.0,0.0,1.0,1.0,1.0
train.2629,0,1.0,0.0,1.0,1.0,1.0
train.2638,0,0.4,1.0,0.0,1.0,1.0
train.2639,0,0.4,1.0,0.0,1.0,1.0
train.2646,0,1.0,0.6666666666666666,1.0,0.0,1.0
train.2648,0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0
train.2650,0,0.8,1.0,1.0,1.0,1.0
train.2651,0,1.0,0.5,1.0,1.0,1.0
train.2656,0,0.0,1.0,1.0,1.0,1.0
train.2657,0,1.0,0.5,1.0,1.0,0.5
train.2671,1,1.0,1.0,1.0,1.0,1.0
train.2674,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2675,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2676,1,1.0,1.0,1.0,1.0,1.0
train.2712,0,0.5,1.0,1.0,1.0,1.0
train.2713,0,0.5,1.0,0.0,1.0,1.0
train.2714,1,0.5,1.0,0.6666666666666666,1.0,1.0
train.2730,0,1.0,0.0,1.0,0.0,0.0
train.2731,0,1.0,1.0,1.0,1.0,0.0
train.2752,0,1.0,0.5,1.0,0.0,1.0
train.2753,0,1.0,0.5,1.0,0.0,1.0
train.2769,0,0.6666666666666666,0.5,1.0,1.0,1.0
train.2771,0,0.6666666666666666,0.0,1.0,1.0,1.0
train.2772,0,1.0,0.5,1.0,0.0,1.0
train.2773,0,1.0,0.5,1.0,0.0,1.0
train.2775,0,0.5,1.0,0.0,1.0,1.0
train.2776,0,0.0,1.0,1.0,1.0,1.0
train.2777,0,0.5,1.0,0.0,1.0,1.0
train.2789,1,1.0,1.0,1.0,1.0,1.0
train.2790,0,0.0,1.0,1.0,1.0,0.5
train.2791,0,0.0,1.0,1.0,1.0,0.5
train.2792,0,0.8333333333333333,1.0,1.0,1.0,0.0
train.2793,0,0.8333333333333333,1.0,1.0,1.0,0.0
train.2794,0,0.5,1.0,0.0,1.0,0.0
train.2795,0,0.5,1.0,0.0,1.0,0.0
train.2797,0,0.0,0.0,1.0,0.0,1.0
train.2798,0,0.0,0.8333333333333333,1.0,0.0,1.0
train.2799,0,0.0,1.0,1.0,0.0,1.0
train.2800,0,1.0,0.3333333333333333,0.0,0.5,1.0
train.2801,1,1.0,0.5,1.0,1.0,1.0
train.2809,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2813,0,1.0,1.0,1.0,1.0,0.5
train.2820,0,0.0,1.0,1.0,1.0,1.0
train.2823,1,1.0,1.0,1.0,1.0,1.0
train.2825,0,1.0,1.0,1.0,1.0,0.5
train.2835,0,1.0,0.6666666666666666,1.0,1.0,1.0
train.2840,0,0.5,1.0,0.0,1.0,0.5
train.2843,0,1.0,1.0,0.0,1.0,0.5
train.2846,0,0.0,1.0,1.0,1.0,1.0
train.2848,0,1.0,0.0,1.0,0.0,1.0
train.2853,0,1.0,1.0,1.0,1.0,0.5
train.2854,0,0.8333333333333333,1.0,1.0,1.0,0.5
train.2856,0,1.0,1.0,0.0,1.0,0.5
train.2857,0,0.5,1.0,1.0,1.0,1.0
train.2874,0,1.0,1.0,1.0,1.0,0.5
train.2875,0,1.0,1.0,1.0,1.0,0.5
train.2880,0,1.0,0.5,1.0,1.0,1.0
train.2881,0,1.0,0.5,1.0,1.0,1.0
train.2888,0,0.0,1.0,1.0,1.0,0.5
train.2900,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2901,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2926,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.2927,0,0.8333333333333333,1.0,1.0,1.0,0.5
train.2928,0,0.0,1.0,0.5,1.0,0.5
train.2929,0,0.0,1.0,0.5,1.0,0.5
train.2942,0,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0
train.2944,0,1.0,1.0,1.0,0.0,1.0
train.2953,0,0.4,1.0,1.0,1.0,0.5
train.2955,0,0.0,0.75,1.0,1.0,1.0
train.2956,1,1.0,1.0,1.0,1.0,1.0
train.2961,0,0.4,1.0,1.0,1.0,1.0
train.2966,0,1.0,1.0,0.6666666666666666,1.0,0.5
train.2969,0,1.0,1.0,0.0,1.0,0.5
train.2990,0,0.8,0.5,1.0,1.0,1.0
train.2991,0,1.0,0.5,1.0,1.0,1.0
train.2995,0,0.0,1.0,1.0,1.0,1.0
train.2998,1,1.0,1.0,1.0,1.0,1.0
train.3004,0,1.0,0.0,1.0,0.0,1.0
train.3008,1,1.0,1.0,1.0,1.0,1.0
train.3022,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3034,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.3035,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.3038,0,1.0,0.0,1.0,0.0,1.0
train.3039,0,1.0,0.0,1.0,0.0,1.0
train.3041,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.3043,0,1.0,0.5333333333333333,1.0,0.0,1.0
train.3054,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3055,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3064,0,0.5,0.6000000000000001,0.0,0.0,1.0
train.3065,0,0.5,0.75,0.0,1.0,1.0
train.3072,0,1.0,0.0,1.0,1.0,0.5
train.3076,0,1.0,0.5,1.0,1.0,1.0
train.3077,0,1.0,0.5,1.0,1.0,1.0
train.3082,1,1.0,1.0,1.0,1.0,1.0
train.3083,0,1.0,0.0,1.0,0.0,1.0
train.3091,0,1.0,0.5,1.0,0.0,1.0
train.3105,0,0.5,1.0,0.0,1.0,0.5
train.3109,0,0.5,0.0,0.0,0.0,0.0
train.3124,0,1.0,0.0,1.0,0.5,1.0
train.3126,0,1.0,0.6666666666666666,1.0,0.0,1.0
train.3131,0,1.0,1.0,0.5,1.0,0.5
train.3134,0,0.5,1.0,1.0,1.0,1.0
train.3136,1,1.0,1.0,1.0,1.0,1.0
train.3139,0,0.5,1.0,1.0,1.0,1.0
train.3143,1,0.5,1.0,0.0,1.0,0.5
train.3154,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3164,0,0.6666666666666666,1.0,0.0,1.0,1.0
train.3168,0,0.5,1.0,1.0,1.0,0.5
train.3170,0,1.0,0.3333333333333333,0.0,1.0,1.0
train.3175,0,0.0,0.5,1.0,1.0,0.5
train.3176,0,0.0,0.5,1.0,1.0,0.5
train.3179,0,1.0,1.0,1.0,1.0,0.5
train.3180,0,1.0,1.0,1.0,1.0,0.5
train.3188,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3189,1,1.0,1.0,1.0,1.0,1.0
train.3190,0,0.5,1.0,1.0,1.0,1.0
train.3201,0,0.25,1.0,0.0,1.0,1.0
train.3202,0,0.6666666666666666,1.0,0.0,1.0,1.0
train.3205,0,0.0,1.0,0.0,1.0,1.0
train.3206,0,0.0,1.0,0.0,1.0,1.0
train.3209,1,0.5,1.0,1.0,1.0,1.0
train.3210,0,0.0,1.0,1.0,1.0,1.0
train.3213,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3214,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3215,0,0.0,1.0,0.0,1.0,1.0
train.3216,0,0.0,1.0,0.0,1.0,1.0
train.3217,0,0.0,1.0,0.0,1.0,1.0
train.3218,0,0.0,1.0,0.0,1.0,1.0
train.3219,0,0.5,1.0,0.0,1.0,1.0
train.3220,0,0.5,1.0,0.0,1.0,1.0
train.3221,0,0.625,1.0,0.0,1.0,1.0
train.3222,0,0.625,1.0,0.0,1.0,1.0
train.3234,0,0.0,0.5,1.0,1.0,1.0
train.3237,0,0.5,1.0,0.0,1.0,1.0
train.3238,0,0.25,1.0,0.0,1.0,1.0
train.3240,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.3241,0,1.0,0.5,1.0,1.0,1.0
train.3243,0,1.0,0.5,1.0,1.0,1.0
train.3245,0,1.0,0.75,1.0,1.0,1.0
train.3253,0,1.0,0.0,0.0,0.0,0.5
train.3254,0,1.0,0.0,0.0,0.0,0.5
train.3257,0,0.0,1.0,1.0,1.0,1.0
train.3258,0,0.0,1.0,1.0,1.0,1.0
train.3267,0,1.0,1.0,1.0,1.0,0.5
train.3271,0,0.6666666666666666,0.0,0.0,1.0,0.5
train.3272,0,0.5,1.0,0.0,1.0,0.5
train.3273,0,1.0,0.0,1.0,0.0,1.0
train.3274,0,1.0,0.0,1.0,0.5,1.0
train.3288,0,1.0,0.75,1.0,1.0,1.0
train.3292,0,1.0,0.0,0.0,0.0,1.0
train.3293,0,1.0,0.0,1.0,0.0,1.0
train.3294,0,1.0,0.0,1.0,0.0,1.0
train.3299,0,1.0,0.0,1.0,0.0,0.0
train.3300,0,1.0,0.0,1.0,0.0,0.0
train.3308,0,1.0,0.75,1.0,1.0,1.0
train.3309,1,0.5,1.0,1.0,1.0,1.0
train.3314,0,0.8,1.0,1.0,1.0,1.0
train.3315,0,1.0,1.0,1.0,1.0,1.0
train.3319,0,1.0,0.0,1.0,1.0,1.0
train.3323,0,0.5,1.0,1.0,1.0,0.5
train.3324,0,0.5,0.5,1.0,1.0,0.5
train.3333,1,1.0,1.0,1.0,1.0,1.0
train.3343,1,1.0,1.0,1.0,1.0,1.0
train.3344,0,1.0,1.0,0.0,1.0,1.0
train.3355,0,0.5,1.0,1.0,1.0,1.0
train.3356,0,0.5,1.0,1.0,1.0,1.0
train.3367,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3368,1,1.0,1.0,1.0,1.0,1.0
train.3370,0,1.0,0.5,1.0,1.0,1.0
train.3374,1,1.0,1.0,1.0,1.0,1.0
train.3383,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.3384,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.3385,1,1.0,0.3333333333333333,0.0,0.0,1.0
train.3386,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.3387,0,1.0,0.5,1.0,0.5,1.0
train.3388,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.3391,0,1.0,1.0,1.0,1.0,1.0
train.3393,1,1.0,1.0,1.0,1.0,1.0
train.3394,0,1.0,0.5,1.0,1.0,1.0
train.3400,0,1.0,0.0,1.0,0.0,0.0
train.3407,1,1.0,1.0,1.0,1.0,1.0
train.3408,1,1.0,1.0,1.0,1.0,1.0
train.3417,0,0.888888888888889,1.0,1.0,1.0,1.0
train.3418,0,0.6666666666666665,1.0,1.0,1.0,1.0
train.3419,0,0.888888888888889,1.0,1.0,1.0,1.0
train.3420,0,0.6666666666666665,1.0,1.0,1.0,1.0
train.3428,1,1.0,1.0,1.0,1.0,1.0
train.3432,1,1.0,1.0,1.0,1.0,1.0
train.3442,1,1.0,1.0,1.0,1.0,1.0
train.3444,0,0.7,1.0,1.0,1.0,1.0
train.3447,0,0.75,1.0,0.0,1.0,1.0
train.3448,1,0.75,1.0,0.0,1.0,1.0
train.3449,0,0.0,0.0,0.0,1.0,1.0
train.3451,0,1.0,1.0,1.0,1.0,0.5
train.3453,0,0.5,0.0,0.0,1.0,1.0
train.3454,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.3455,0,0.0,1.0,0.0,1.0,1.0
train.3456,0,0.0,1.0,0.0,1.0,1.0
train.3457,0,1.0,0.6666666666666666,1.0,1.0,1.0
train.3458,0,1.0,0.5666666666666667,1.0,1.0,1.0
train.3463,0,0.5,1.0,1.0,1.0,1.0
train.3464,0,0.5,1.0,1.0,1.0,1.0
train.3465,0,0.0,0.6666666666666666,1.0,0.0,1.0
train.3466,0,1.0,0.6666666666666666,1.0,0.0,1.0
train.3470,1,1.0,1.0,1.0,1.0,1.0
train.3471,1,1.0,1.0,1.0,1.0,1.0
train.3472,1,1.0,1.0,1.0,1.0,1.0
train.3473,0,1.0,0.0,1.0,1.0,1.0
train.3474,0,0.4,0.0,1.0,1.0,1.0
train.3481,0,1.0,0.0,1.0,0.0,0.5
train.3482,0,1.0,0.0,1.0,0.0,0.5
train.3487,1,1.0,1.0,1.0,1.0,1.0
train.3488,1,1.0,1.0,1.0,1.0,1.0
train.3496,0,1.0,0.0,1.0,1.0,1.0
train.3497,0,0.0,0.5,1.0,1.0,1.0
train.3498,0,0.0,0.75,1.0,1.0,1.0
train.3500,0,1.0,0.6666666666666666,1.0,1.0,1.0
train.3502,1,1.0,1.0,1.0,1.0,1.0
train.3503,0,1.0,0.9,1.0,1.0,1.0
train.3504,0,0.4,1.0,1.0,1.0,1.0
train.3506,0,0.5714285714285715,0.8333333333333333,1.0,1.0,1.0
train.3507,0,0.5,0.5,1.0,1.0,1.0
train.3508,0,1.0,0.5,1.0,1.0,1.0
train.3509,0,0.75,0.5,1.0,1.0,1.0
train.3510,0,0.5714285714285715,0.5,1.0,1.0,1.0
train.3512,0,1.0,0.5,1.0,1.0,1.0
train.3515,0,0.5357142857142858,0.0,0.0,0.0,1.0
train.3516,0,0.5357142857142858,0.0,0.0,0.0,1.0
train.3518,0,0.22222222222222224,1.0,1.0,1.0,1.0
train.3520,0,0.4,0.5,1.0,1.0,1.0
train.3523,0,0.3333333333333333,0.0,1.0,1.0,1.0
train.3524,0,0.5714285714285715,1.0,1.0,1.0,1.0
train.3525,0,0.5,1.0,1.0,1.0,1.0
train.3526,0,0.5,1.0,1.0,1.0,1.0
train.3527,1,1.0,1.0,1.0,1.0,1.0
train.3528,1,1.0,1.0,1.0,1.0,1.0
train.3529,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3530,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3531,0,0.0,1.0,1.0,1.0,0.5
train.3532,0,0.0,1.0,1.0,1.0,0.5
train.3541,0,1.0,1.0,1.0,1.0,0.5
train.3542,0,1.0,0.0,1.0,0.0,0.0
train.3543,1,1.0,1.0,1.0,1.0,1.0
train.3545,0,1.0,0.0,1.0,1.0,1.0
train.3546,0,1.0,0.5,1.0,1.0,1.0
train.3549,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.3550,0,0.0,0.0,1.0,0.0,1.0
train.3551,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3552,1,1.0,1.0,1.0,1.0,0.5
train.3556,0,1.0,0.75,1.0,0.0,1.0
train.3557,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.3558,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.3565,0,1.0,0.0,1.0,0.0,0.0
train.3566,0,1.0,0.0,1.0,0.0,0.0
train.3567,0,0.5,1.0,1.0,1.0,1.0
train.3569,0,1.0,0.5,1.0,1.0,1.0
train.3570,0,1.0,0.5,1.0,1.0,1.0
train.3575,0,1.0,0.0,1.0,1.0,1.0
train.3576,0,1.0,0.0,1.0,1.0,1.0
train.3583,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.3584,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.3585,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3586,0,0.6666666666666666,1.0,1.0,1.0,0.0
train.3587,0,0.0,1.0,1.0,1.0,0.5
train.3588,0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0
train.3590,0,1.0,0.5,1.0,1.0,1.0
train.3591,0,1.0,0.75,1.0,1.0,1.0
train.3598,1,1.0,1.0,1.0,1.0,1.0
train.3599,0,1.0,0.0,1.0,1.0,1.0
train.3600,0,1.0,0.0,1.0,1.0,1.0
train.3601,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3602,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3603,0,0.3333333333333333,1.0,0.0,1.0,0.5
train.3604,0,0.16666666666666666,0.0,0.0,0.0,0.5
train.3607,0,1.0,0.25,0.0,1.0,1.0
train.3619,0,0.0,0.5,1.0,1.0,0.5
train.3620,0,0.0,0.5,1.0,1.0,0.5
train.3623,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3624,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3631,0,1.0,1.0,1.0,1.0,1.0
train.3632,0,1.0,1.0,1.0,1.0,1.0
train.3638,1,1.0,1.0,1.0,1.0,1.0
train.3641,1,1.0,0.5,0.0,1.0,0.5
train.3647,0,0.8571428571428571,1.0,1.0,1.0,0.5
train.3649,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3650,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3651,0,1.0,0.0,1.0,1.0,1.0
train.3652,0,1.0,0.0,1.0,1.0,1.0
train.3657,0,1.0,1.0,0.6666666666666666,1.0,1.0
train.3658,0,1.0,1.0,0.6666666666666666,1.0,1.0
train.3659,0,1.0,1.0,1.0,1.0,1.0
train.3661,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.3662,0,1.0,0.0,1.0,0.0,1.0
train.3663,0,0.5,1.0,1.0,1.0,1.0
train.3664,1,1.0,1.0,1.0,1.0,1.0
train.3665,0,1.0,1.0,1.0,1.0,1.0
train.3666,0,1.0,1.0,1.0,1.0,1.0
train.3667,0,1.0,0.5,1.0,0.0,1.0
train.3668,0,1.0,0.5,1.0,0.0,1.0
train.3669,0,0.5,1.0,0.0,1.0,0.5
train.3670,0,0.5,1.0,0.0,1.0,0.5
train.3671,0,0.5,1.0,0.0,1.0,1.0
train.3672,0,0.5,1.0,1.0,1.0,1.0
train.3673,0,0.0,0.0,1.0,1.0,1.0
train.3674,0,1.0,0.0,1.0,0.0,1.0
train.3677,0,1.0,1.0,1.0,1.0,1.0
train.3678,0,1.0,0.5,1.0,0.0,1.0
train.3679,0,0.0,0.5,1.0,0.0,1.0
train.3680,0,0.0,0.5,1.0,0.0,1.0
train.3681,0,0.6666666666666666,0.5,1.0,1.0,1.0
train.3682,0,0.6666666666666666,0.5,1.0,1.0,1.0
train.3683,0,1.0,0.0,1.0,0.0,1.0
train.3684,0,1.0,0.0,1.0,0.0,1.0
train.3686,1,1.0,1.0,1.0,1.0,1.0
train.3689,0,0.0,0.5333333333333333,1.0,0.0,1.0
train.3690,1,1.0,1.0,1.0,1.0,1.0
train.3691,0,0.0,0.5333333333333333,1.0,0.0,1.0
train.3692,1,1.0,1.0,1.0,1.0,1.0
train.3693,0,1.0,0.5,1.0,0.0,1.0
train.3694,0,0.0,0.5,1.0,0.0,1.0
train.3697,0,1.0,0.3333333333333333,0.0,0.5,1.0
train.3698,0,1.0,0.3333333333333333,0.0,0.5,1.0
train.3699,0,1.0,0.5,1.0,0.0,1.0
train.3700,0,0.0,1.0,1.0,1.0,1.0
train.3701,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3702,0,0.0,0.5,0.0,1.0,0.5
train.3707,1,1.0,1.0,1.0,1.0,1.0
train.3709,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3710,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3717,0,0.0,0.0,1.0,1.0,1.0
train.3720,0,0.0,0.0,1.0,1.0,1.0
train.3725,0,1.0,0.0,1.0,0.0,1.0
train.3727,0,0.5,1.0,1.0,1.0,0.5
train.3742,0,0.0,0.5,1.0,1.0,1.0
train.3743,0,0.0,0.5,1.0,1.0,1.0
train.3746,0,0.0,0.5,1.0,0.0,1.0
train.3747,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.3748,0,0.5,1.0,1.0,1.0,1.0
train.3752,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.3753,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.3754,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.3755,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.3782,0,0.5,1.0,1.0,1.0,1.0
train.3783,0,0.5,1.0,1.0,1.0,1.0
train.3801,1,1.0,1.0,1.0,1.0,0.5
train.3805,0,1.0,0.0,1.0,1.0,1.0
train.3819,0,1.0,0.5,1.0,1.0,1.0
train.3826,0,0.5,1.0,1.0,1.0,1.0
train.3827,0,0.5,1.0,1.0,1.0,1.0
train.3828,0,0.0,1.0,1.0,1.0,1.0
train.3830,0,0.0,1.0,1.0,1.0,1.0
train.3831,0,0.0,1.0,1.0,1.0,1.0
train.3843,0,0.5,0.0,1.0,0.5,1.0
train.3856,0,0.5,0.0,1.0,0.0,0.0
train.3857,0,0.5,0.0,1.0,0.0,0.0
train.3858,0,1.0,0.0,1.0,0.0,0.0
train.3859,0,1.0,0.0,1.0,0.0,0.0
train.3861,1,1.0,1.0,1.0,1.0,1.0
train.3862,0,1.0,0.5,1.0,1.0,1.0
train.3863,0,1.0,0.5,1.0,1.0,1.0
train.3864,0,1.0,1.0,1.0,1.0,1.0
train.3868,0,0.5,0.0,0.0,0.0,0.0
train.3869,0,0.5,0.0,1.0,0.0,0.0
train.3878,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3879,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3880,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3881,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3886,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3887,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.3892,0,0.0,0.0,1.0,0.5,1.0
